Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,CO2 Emissions,Renewable Energy Jobs,Renewable Energy Targets,Electricity Prices,Proportion of Energy from Renewables
India,2000,Wind,49328.19,39249.16,7245473465.97,348211.84,704675.73,435990,1,0.4,95.49
India,2001,Biomass,19781.8,43246.78,3276653340.69,287668.83,104238.26,138014,1,0.18,49.6
India,2001,Geothermal,90256.71,48003.43,2795634283.95,77924.43,850477.05,788947,1,0.22,26.11
India,2001,Geothermal,75237.23,40878.89,4616026906.09,957240.71,222113.46,239622,0,0.41,63.5
India,2001,Hydro,33842.4,1017.17,5143259051.86,202303.56,51684.93,388235,0,0.17,63.73
India,2001,Solar,65467.07,6800.5,8098294300.93,506487.15,625907.65,468719,0,0.4,49.5
India,2001,Wind,78480.84,6736.18,155699341.33,62290.91,26585.68,602062,0,0.25,12.68
India,2001,Wind,47202.42,41704.37,376447041.3,747990.17,33141.61,595054,1,0.29,95.92
India,2001,Wind,24568.7,2993.18,6468475302.81,621121.56,199349.15,337661,0,0.3,5.93
India,2001,Wind,39839.89,46572.43,115029066.02,470860.12,101978.87,771607,1,0.43,52.77
India,2002,Geothermal,56811.33,5382.55,4272846256.45,916309.87,775434.69,138086,0,0.31,87.82
India,2002,Solar,41221.17,35628.18,8087793619.96,974802.86,194442.94,795601,1,0.5,84.81
India,2002,Solar,16230.27,45126.17,9691344230.84,864493.5,126355.05,85638,0,0.23,19.48
India,2002,Wind,85332.45,2499.63,2363520154.42,274045.51,789524.29,322164,1,0.16,18.59
India,2002,Wind,57022.49,45228.77,7560891216.02,920656.28,532994.18,526246,0,0.48,89.5
India,2002,Wind,7824.41,16726.06,9946810652.91,272500.27,789177.08,908425,0,0.15,42.87
India,2002,Wind,12508.93,33013.87,9997386703.39,212600.18,87001.69,963604,1,0.16,86.79
India,2003,Biomass,61695.06,11924.05,6303439558.95,431178.2,761549.86,197227,0,0.12,56.06
India,2003,Geothermal,29800.66,33181.77,6730836659.32,304235.95,134620.17,775998,0,0.24,27.23
India,2003,Solar,24648.11,31393.88,6386095093.78,237529.81,255403.79,881930,1,0.44,7.3
India,2003,Wind,47064.25,10203.26,9052044082.27,217183.58,796363.76,822385,1,0.25,43.87
India,2003,Wind,46174.6,30188.1,718726562.59,595561.38,740045.5,157608,1,0.13,49.02
India,2004,Biomass,38100.64,36791.07,6854775217.42,77397.05,214734.41,247235,0,0.43,4.85
India,2004,Biomass,38254.15,23015.94,9316396003.15,914380.69,38291.99,207147,0,0.42,93.56
India,2004,Geothermal,4017.5,42607.69,9610426510.36,9582.43,191877.7,303959,1,0.17,59.2
India,2004,Hydro,46268.74,15281.58,4726737560.81,299048.38,32904.77,742302,1,0.06,82.01
India,2004,Hydro,70744.21,20835.72,4812403511.11,343318.17,114657.43,229693,1,0.08,86.75
India,2004,Hydro,25803.76,20823.82,5334442237.38,683278.38,62636.86,373809,0,0.09,27.77
India,2004,Solar,35191.33,39023.7,8573147988.84,937214.73,893422.4,68664,0,0.07,6.01
India,2004,Solar,70498.87,20061.2,8953907855.88,802828.5,848561.36,601799,0,0.21,52.06
India,2004,Wind,6542.69,28501.29,9180527158.19,278368.46,758468.89,454865,0,0.13,36.42
India,2004,Wind,46923.22,4307.18,6709859027.91,608939.7,923951.73,312558,1,0.1,42.64
India,2004,Wind,97043.1,44392.45,1159750131.67,809530.97,579119.98,429167,1,0.39,1.49
India,2004,Wind,68439.43,15423.83,375184878.54,336704.32,589910.93,486342,1,0.45,41.95
India,2004,Wind,45651.39,17882.67,4768448557.18,513634.73,234652.16,308358,1,0.19,47.59
India,2005,Biomass,20265.94,15919.08,4831647252.23,465547.21,180083.25,219410,0,0.38,58.7
India,2005,Geothermal,30460.72,7017.12,3576203245.48,863115.45,13734.94,957832,1,0.24,65.91
India,2005,Hydro,21480.68,46667.06,9891469074.51,491180.55,846066.86,183355,0,0.23,78.01
India,2005,Solar,23055.41,27655.18,7169027231.12,148542.86,503506.63,345208,1,0.39,23.24
India,2005,Solar,59083.45,5046.9,5287566835.39,574751.93,964692.61,56068,1,0.13,1.68
India,2005,Wind,91922.44,6811.3,8411421721.29,663094.83,65007.78,391116,0,0.45,81.77
India,2005,Wind,29966.01,35865.71,8746021762.83,695142.39,635096.95,718855,0,0.49,98.55
India,2005,Wind,4214.48,48853.62,5104634064.95,794416.1,27239.9,122597,0,0.3,19.78
India,2006,Biomass,17779.42,24774.8,5016744840.92,625930.42,321020.47,479545,1,0.19,52.72
India,2006,Biomass,12614.85,34130.6,7418212237.57,465375.7,559777.15,410846,1,0.13,25.83
India,2006,Biomass,23892.45,5079.27,8067300195.06,630505.2,244531.15,466457,1,0.2,4.86
India,2006,Biomass,20412.12,45444.74,7243037898.1,550857.28,736399.93,819201,1,0.43,11.7
India,2006,Biomass,14780.98,40978.3,8846704991.92,418922.53,98458.81,378617,0,0.17,26.75
India,2006,Geothermal,39922.08,37182.53,5402001245.62,780463.03,284780.26,518752,0,0.21,6.94
India,2006,Geothermal,67570.37,27002.12,2156572678.26,970741.32,985828.52,286315,1,0.49,31.19
India,2006,Geothermal,8696.27,19812.37,4009563646.61,10568.4,820036.81,856027,0,0.31,68.61
India,2006,Hydro,69037.09,7466.14,6580605577.04,566956.23,397974.08,361313,1,0.35,74.91
India,2006,Hydro,10255.03,37745.28,2734108177.91,274211.42,988648.52,901671,1,0.12,65.76
India,2006,Wind,80953.44,17000.42,2934977782.89,698704.7,633827.49,240199,0,0.45,25.37
India,2006,Wind,6056.65,21680.24,9640032482.23,267345.29,822152.84,421706,0,0.28,21.61
India,2007,Biomass,55381.26,42278.43,911125397.15,593314.09,626770.51,605732,0,0.25,38.33
India,2007,Biomass,18370.45,28079.46,2999625283.36,221104.07,899205.04,15728,1,0.4,25.33
India,2007,Biomass,43111.12,1527.91,5206906252.35,143367.63,225562.39,488948,1,0.2,48.65
India,2007,Geothermal,74827.62,25251.75,1984712806.82,604044.13,198559.77,595444,0,0.12,38.64
India,2007,Geothermal,52615.61,25959.61,8256533026.9,155360.92,616856.63,474708,1,0.41,50.84
India,2007,Geothermal,65631.73,39250.94,8673549983.09,652568.39,823589.49,804527,1,0.3,3.38
India,2007,Geothermal,69845.62,17607.59,9176658680.2,358662.83,813416.01,211547,1,0.25,0.34
India,2007,Hydro,35754.93,2272.86,6921893240.29,113186.31,433251.11,428223,0,0.38,34.17
India,2007,Solar,73121.16,45473.66,451774158.43,92830.05,368474.37,198570,0,0.32,45.81
India,2007,Solar,99473.16,22791.16,5233572554.5,768919.07,907314.47,561908,1,0.44,44.98
India,2007,Wind,21597.56,13842.57,4396366569.11,623297.69,624721.56,719163,1,0.35,0.62
India,2008,Biomass,54198.03,18877.47,3220378949.16,778309.54,430971.01,261260,0,0.31,23.39
India,2008,Biomass,97547.27,43844.4,563619986.56,531743.93,412930.3,240422,1,0.41,74.03
India,2008,Biomass,75510.63,22708.46,6814774511.99,164489.09,689394.57,340881,1,0.42,98.18
India,2008,Biomass,9369.14,43538.22,53467979.86,709912.93,79025.72,411059,1,0.23,98.32
India,2008,Biomass,5647.44,46234.47,5886994.47,975684.19,747563.7,208667,1,0.3,41.54
India,2008,Geothermal,2138.62,15840.29,8133560430.37,154227.5,5357.61,878609,1,0.32,87.9
India,2008,Geothermal,73104.3,26446.21,753130916.44,869795.19,756379.51,602395,1,0.47,96.44
India,2008,Solar,86177.44,34735.34,3874827344.36,448254.12,564623.9,565655,1,0.11,13.61
India,2008,Wind,73763.46,43548.81,5310956959.95,670857.16,478775.1,670078,1,0.4,62.86
India,2008,Wind,27321.15,48880.71,6716457115.46,262844.88,443155.6,115312,0,0.48,88.36
India,2008,Wind,52477.7,41892.94,5196187507.08,534623.92,336126.72,422820,0,0.39,33.64
India,2008,Wind,68731.23,5249.51,7947165861.88,842760.24,884238.21,818536,0,0.34,47.57
India,2009,Biomass,39345.83,40744.77,1353168731.34,465317.47,904330.66,188850,0,0.08,97.58
India,2009,Geothermal,19933.03,37988.5,6557171479.22,517170.76,560417.89,596738,1,0.18,87.51
India,2009,Hydro,69698.65,10211.23,2225851792.3,797076.79,628700.42,18285,0,0.31,65.24
India,2009,Hydro,75799.2,37893.16,1860536809.88,333721.17,259732.39,386634,0,0.18,15.67
India,2009,Solar,1399.1,27669.3,1341018450.15,251879.55,184465.19,600283,1,0.13,86.99
India,2009,Solar,66912.28,23870.5,5854195906.45,624375.84,283483.49,211424,1,0.33,76.5
India,2009,Wind,78495.37,4709.58,9487138918.82,12767.19,996777.58,308133,1,0.32,4.29
India,2010,Geothermal,19005.1,42180.41,317672157.62,763324.43,353420.73,25586,1,0.07,75.89
India,2010,Geothermal,89824.61,14143.25,3968483602.55,631178.28,840553.03,393558,0,0.19,30.27
India,2010,Geothermal,18350.68,21278.29,5269145097.18,549466.79,840967.0,342712,0,0.44,24.53
India,2010,Geothermal,25003.92,32123.93,9172897200.0,985024.74,607574.98,534125,1,0.11,82.98
India,2010,Geothermal,26062.08,48032.1,254296339.07,337616.89,175208.89,861838,1,0.49,50.13
India,2010,Geothermal,70115.87,27800.87,14017448.84,337588.2,171710.17,163981,1,0.47,6.65
India,2010,Hydro,93340.17,45607.78,9439465223.53,886184.86,305006.54,452335,1,0.49,80.81
India,2010,Hydro,40472.48,18576.28,3158512158.68,619668.46,89938.6,761645,1,0.47,82.72
India,2010,Solar,8950.39,20764.71,9806587400.03,918604.88,597314.37,513722,0,0.32,4.42
India,2010,Solar,86285.11,31567.56,9391920648.51,354265.3,640674.0,231895,0,0.47,15.02
India,2010,Solar,73922.74,4636.79,7952893021.2,13006.87,951313.02,252087,0,0.15,77.1
India,2010,Solar,38700.0,6861.76,5199662030.42,242070.27,846581.08,861139,0,0.42,64.3
India,2010,Wind,91946.61,46526.04,2979264242.91,883549.12,437529.79,103788,1,0.28,8.31
India,2010,Wind,3782.82,29537.9,5974605171.68,471998.21,679418.06,808491,0,0.12,42.58
India,2010,Wind,86181.5,29364.84,8061894489.66,307022.72,219518.79,348070,1,0.47,60.5
India,2011,Geothermal,38268.19,43107.39,9671811755.33,763277.9,251698.37,147706,0,0.24,52.4
India,2011,Geothermal,13240.09,20156.31,2997771909.97,497492.09,747382.5,747953,1,0.09,4.3
India,2011,Geothermal,63274.72,17326.1,3003863763.88,758693.65,457104.76,144534,1,0.47,32.72
India,2011,Hydro,83071.62,6814.05,2503183142.54,465152.89,583775.3,113239,0,0.45,85.14
India,2011,Hydro,80874.68,24341.94,7594882495.47,473046.3,706555.49,780258,0,0.41,63.72
India,2011,Solar,14692.07,27742.15,7512043978.66,171848.59,990534.33,680427,1,0.29,56.38
India,2011,Wind,30492.65,26668.44,9408741323.76,816655.25,106762.94,706627,0,0.46,8.27
India,2011,Wind,3495.39,29614.57,9160001621.44,422081.54,243575.91,355143,0,0.31,56.73
India,2011,Wind,20306.14,45987.35,6388215395.72,43774.89,255852.16,451699,1,0.06,99.04
India,2011,Wind,77578.5,11103.9,4986155791.41,250821.04,322739.58,68390,0,0.29,71.37
India,2011,Wind,99696.61,32732.96,3498935413.86,799920.8,1124.77,232087,0,0.49,64.07
India,2011,Wind,89454.05,44964.78,3354374243.05,187870.85,542189.76,92602,0,0.47,95.84
India,2011,Wind,62313.6,12297.36,332586484.35,123461.76,777893.34,134772,1,0.43,97.68
India,2012,Geothermal,81796.14,34389.37,5941908625.9,888488.02,949378.45,965166,0,0.23,7.99
India,2012,Geothermal,79138.0,18485.75,8652544012.12,201310.41,962815.7,295909,0,0.32,80.26
India,2012,Hydro,52312.39,23474.53,5575420987.6,145191.24,515556.03,438933,0,0.17,24.62
India,2012,Hydro,24730.4,23691.75,452852771.34,256111.73,335124.06,748546,1,0.21,81.58
India,2012,Hydro,4175.46,10256.65,4388794754.93,513697.41,204360.07,805207,0,0.45,54.97
India,2012,Solar,35522.9,2417.02,6668781785.95,520214.81,827825.0,510112,1,0.06,78.46
India,2012,Solar,94062.12,9109.37,1867807445.27,47250.26,272429.21,600251,1,0.27,11.24
India,2012,Wind,25423.05,46536.89,2005033694.16,389885.06,355591.84,42127,1,0.18,78.44
India,2012,Wind,45165.11,49314.3,8917327825.16,941190.51,242342.63,640567,1,0.19,5.93
India,2012,Wind,64213.77,47264.2,1386235404.57,929497.33,236504.53,657757,1,0.41,77.5
India,2012,Wind,66324.76,4730.13,8400838587.79,48778.38,62295.57,748241,1,0.4,41.86
India,2012,Wind,17388.17,6133.81,4659233011.59,738733.12,254167.79,289775,1,0.33,8.9
India,2012,Wind,37964.82,7679.37,175723927.07,309277.05,842369.49,352104,1,0.44,85.73
India,2013,Biomass,81951.11,48908.86,3174166499.98,480102.63,177661.86,242835,1,0.44,96.11
India,2013,Biomass,96723.31,13109.74,3484326563.14,167103.77,178003.69,694356,1,0.36,66.94
India,2013,Biomass,85011.06,10869.72,7832944553.96,847691.62,641364.61,211444,0,0.07,82.27
India,2013,Geothermal,61853.11,46087.59,8394655364.85,756494.86,109732.78,39379,1,0.44,97.43
India,2013,Hydro,5966.46,5377.63,1191721855.1,336166.32,270049.5,313190,1,0.16,68.51
India,2013,Hydro,49658.21,45775.44,3294254365.26,459219.62,98089.1,256090,0,0.17,81.73
India,2013,Solar,54329.75,26447.84,278230642.36,331865.39,216753.76,697488,0,0.12,52.61
India,2013,Wind,76463.34,13425.1,7130005763.88,182990.96,325718.1,97564,0,0.3,62.41
India,2014,Biomass,87090.33,15894.48,1800556439.08,927251.11,649632.51,983613,1,0.45,33.5
India,2014,Biomass,28264.85,42308.79,6394247787.93,184520.61,35215.69,142816,1,0.11,43.18
India,2014,Geothermal,31321.35,46188.62,2241167655.8,954088.46,452094.98,711390,1,0.42,4.51
India,2014,Geothermal,36715.26,4626.62,7256207900.98,333020.01,773265.37,778597,1,0.43,66.35
India,2014,Geothermal,66463.44,11868.2,9334975309.71,864120.23,404624.72,225071,1,0.34,14.0
India,2014,Geothermal,46966.82,11417.71,4911288347.37,136000.02,591072.94,354356,1,0.45,12.02
India,2014,Geothermal,7340.12,6594.61,6368507631.62,439470.58,123026.98,800345,1,0.48,38.67
India,2014,Hydro,26595.44,13912.82,3351715218.78,371268.87,54708.96,421447,0,0.06,51.24
India,2014,Hydro,78938.88,2765.2,578249860.23,444767.87,931976.34,457921,0,0.44,54.48
India,2014,Hydro,23379.07,35945.13,3009656073.53,240113.77,753758.49,224265,0,0.31,40.06
India,2014,Solar,56260.08,38771.78,474499071.95,319201.54,361081.35,231336,0,0.22,33.52
India,2014,Solar,49859.81,28754.55,1767843994.9,185001.78,93772.83,326314,0,0.13,65.82
India,2014,Solar,58531.59,5827.72,6201958390.51,184770.09,658154.82,679882,1,0.3,71.51
India,2014,Solar,55768.02,42402.56,5971226871.66,216568.67,990472.48,2718,1,0.48,33.75
India,2014,Solar,95740.38,8521.28,1029960956.38,645215.51,440927.9,697895,1,0.33,89.06
India,2014,Solar,98367.82,20065.7,5559473539.79,396063.32,170826.61,847789,0,0.17,46.06
India,2014,Wind,90483.65,28526.82,9359773764.31,363527.7,132562.79,816485,0,0.07,8.96
India,2014,Wind,6500.2,29389.63,8155535053.85,801477.89,98959.12,133474,0,0.44,1.77
India,2015,Biomass,44552.23,45698.56,5707254055.18,95601.72,584731.37,507089,1,0.4,18.31
India,2015,Biomass,48367.56,27624.65,3038662666.55,821808.53,503055.25,46392,0,0.45,41.22
India,2015,Hydro,17112.78,27122.04,6006024245.28,136294.51,161799.99,729786,0,0.14,91.63
India,2015,Wind,86555.55,19311.89,9208688755.76,254296.09,340001.66,958575,0,0.33,10.24
India,2015,Wind,87051.69,42925.49,7578431319.26,823916.92,428507.51,550127,1,0.45,68.62
India,2015,Wind,75544.81,16225.37,1341393501.6,509000.1,321008.03,974479,0,0.35,67.83
India,2015,Wind,43721.63,17109.58,9701698368.01,572901.8,379187.74,456802,1,0.34,13.56
India,2015,Wind,94151.41,43270.32,9002306416.71,714654.09,72789.52,687004,0,0.28,26.08
India,2015,Wind,74990.5,21947.54,9359777295.81,527469.23,71478.46,406277,1,0.11,53.36
India,2016,Biomass,53958.32,11943.97,1752423712.32,359793.14,874446.1,767103,1,0.44,75.45
India,2016,Biomass,74009.86,11399.66,3522796525.77,345516.53,748366.84,555083,0,0.27,47.91
India,2016,Biomass,87453.7,31972.8,9642236670.74,26204.84,559033.42,890281,1,0.26,86.4
India,2016,Geothermal,3129.38,25711.35,5115596483.8,384841.32,154360.11,278673,0,0.19,61.62
India,2016,Geothermal,96691.81,16291.44,6613638350.58,831307.71,968257.61,171171,1,0.29,74.08
India,2016,Geothermal,19611.55,10627.3,9481388738.15,661283.92,380562.31,785942,0,0.25,25.01
India,2016,Hydro,75970.25,14131.83,4320941824.68,713827.14,256998.3,962309,0,0.4,62.22
India,2016,Solar,28597.9,41379.87,1182387974.88,102658.88,167278.13,645431,1,0.11,63.78
India,2016,Wind,42564.24,42293.73,2177533761.37,923240.94,160451.6,819895,1,0.06,49.76
India,2016,Wind,96997.4,16034.1,2080318419.72,900490.75,895724.54,401239,1,0.38,32.42
India,2016,Wind,37263.38,16590.55,5056093490.06,702165.18,89362.91,518583,1,0.11,93.07
India,2017,Biomass,27028.64,32591.5,4098635785.42,212384.08,234719.79,103025,1,0.24,40.13
India,2017,Hydro,55128.59,45709.33,2920578934.05,485639.41,19266.65,511557,1,0.31,90.79
India,2017,Hydro,77362.13,28595.41,2946076299.32,158055.36,354252.68,326707,0,0.09,27.06
India,2017,Hydro,37521.08,27672.1,3692397233.97,18334.35,794869.12,367515,0,0.43,3.27
India,2017,Solar,47012.86,36947.75,1420593556.57,265516.02,87692.75,830053,1,0.3,42.92
India,2017,Solar,29767.24,13802.51,953653081.12,970433.03,455660.82,595231,1,0.49,64.6
India,2017,Solar,22457.39,12749.55,8686571246.07,338175.26,115100.75,455352,1,0.37,19.77
India,2017,Solar,12742.52,25126.43,9867509071.2,675010.26,706841.54,712334,1,0.19,64.62
India,2017,Wind,80641.46,43405.89,4534542809.85,846345.46,732653.47,387502,0,0.43,0.93
India,2017,Wind,90205.42,1515.21,6767667590.65,411852.24,495290.09,692797,0,0.08,7.53
India,2018,Biomass,85703.94,1860.46,4019105340.95,785541.43,167135.03,691668,1,0.23,79.63
India,2018,Biomass,84586.55,36348.6,1550547526.78,906454.96,484388.56,491259,0,0.17,72.46
India,2018,Biomass,60971.22,40878.12,9869640748.96,551852.04,434248.39,96520,0,0.39,66.96
India,2018,Biomass,35770.88,27236.98,7096686668.69,458233.51,391721.23,251545,1,0.31,81.61
India,2018,Geothermal,40691.97,17733.51,847551987.57,874390.03,180034.47,586607,0,0.21,17.1
India,2018,Geothermal,65173.96,31096.68,8813049746.07,596667.59,300812.71,673537,1,0.46,26.45
India,2018,Hydro,61394.9,6628.0,4647166463.11,55282.64,858182.68,42350,1,0.4,11.81
India,2018,Solar,67261.31,43166.37,287191823.03,649406.38,692568.41,207396,0,0.48,3.2
India,2018,Wind,42660.64,32490.83,6925681261.9,850766.3,499349.8,359160,1,0.16,12.53
India,2018,Wind,27140.15,41863.26,4945432966.5,648947.65,605303.17,47484,0,0.5,77.31
India,2018,Wind,37338.73,23855.34,816265997.73,874848.06,296392.23,991752,1,0.48,97.24
India,2019,Biomass,22342.79,6054.09,9591562506.98,134729.09,256958.06,443989,0,0.3,55.01
India,2019,Biomass,58207.42,41013.9,7769394319.5,659966.22,382881.91,851809,0,0.06,72.62
India,2019,Biomass,68921.25,20056.18,6488332904.11,908576.33,397675.14,771547,1,0.17,64.83
India,2019,Biomass,72401.45,15649.02,8368526660.36,726462.87,877092.75,947521,0,0.42,73.64
India,2019,Hydro,72965.04,35847.39,6920941086.39,208595.77,193652.22,258358,1,0.42,41.06
India,2019,Hydro,32789.08,5394.77,5887616773.53,64685.75,215115.95,427657,1,0.05,44.94
India,2019,Solar,85526.28,31688.61,2993183257.68,683468.1,314693.53,898416,0,0.17,6.31
India,2019,Wind,89055.62,5150.78,8612604622.9,950735.7,57995.23,326279,0,0.36,34.41
India,2019,Wind,40114.21,42258.68,8983579591.08,796208.37,132334.63,991149,1,0.29,96.59
India,2020,Biomass,23301.05,25973.28,2665423850.71,571362.89,894350.19,917702,1,0.12,27.68
India,2020,Biomass,4370.09,21243.72,144510668.18,604373.35,492086.92,943293,1,0.26,94.33
India,2020,Geothermal,21785.15,20550.67,3341577592.09,828874.52,947772.57,799532,0,0.21,89.92
India,2020,Geothermal,90161.8,19701.36,9061534697.59,770891.79,595341.93,884115,0,0.43,27.3
India,2020,Hydro,84510.21,32024.06,8407228250.17,680798.73,139377.21,882712,1,0.22,33.1
India,2020,Hydro,4918.4,43729.32,6644683137.93,461544.69,833330.76,13654,0,0.13,27.47
India,2020,Hydro,10145.68,32599.82,8224975900.47,295357.31,409118.77,819257,0,0.43,50.55
India,2020,Solar,91155.05,9335.16,20498460.75,408881.84,623213.94,215848,1,0.5,90.84
India,2020,Wind,6469.01,49938.84,6420726076.27,836419.76,425968.18,44555,0,0.38,16.11
India,2020,Wind,32402.35,37845.0,4334649785.17,200105.47,185998.08,841778,1,0.11,62.35
India,2021,Biomass,13755.2,44489.02,9819425811.52,437566.92,25182.76,741170,1,0.21,44.12
India,2021,Biomass,56343.29,32215.44,6686652424.56,659723.27,468373.19,657601,1,0.47,60.47
India,2021,Biomass,11516.41,4394.43,1698271410.67,386907.95,397341.63,228861,0,0.42,41.7
India,2021,Biomass,86681.45,35272.72,9139447745.83,410010.89,950305.99,250602,1,0.35,32.9
India,2021,Biomass,71809.97,18441.26,2209650738.29,277141.22,881047.27,550042,0,0.22,79.3
India,2021,Geothermal,71250.57,29229.47,6606079723.29,841892.3,291896.08,794376,1,0.06,89.6
India,2021,Geothermal,63436.58,40654.94,146156276.2,850600.3,52998.01,572243,1,0.22,29.32
India,2021,Solar,37669.25,32925.0,4582759113.32,119304.46,114141.41,967960,1,0.4,2.35
India,2021,Wind,75015.11,21087.56,4916894561.8,85751.94,256029.47,851675,1,0.19,40.0
India,2021,Wind,38595.78,10205.86,7343940401.55,556608.09,854425.68,800480,0,0.24,57.23
India,2021,Wind,45982.21,41187.28,9808450574.45,167809.6,867182.96,562689,0,0.11,62.46
India,2021,Wind,4874.28,46080.37,4544415117.64,951294.95,502310.77,434563,0,0.33,70.13
India,2021,Wind,40291.2,39431.23,628100153.08,891942.78,403609.16,327803,1,0.15,36.03
India,2021,Wind,99502.37,23662.95,6752566038.0,862833.15,294783.81,543473,1,0.33,96.45
India,2022,Biomass,85903.41,19211.44,4895713561.68,642408.55,149449.14,86884,0,0.4,92.9
India,2022,Biomass,88435.94,10342.97,7372904506.2,944359.94,811715.65,640740,1,0.26,34.55
India,2022,Biomass,1053.35,30245.75,1551516364.53,761451.34,904955.7,176658,0,0.31,6.03
India,2022,Geothermal,22734.55,46482.24,6072890321.64,117311.9,898013.49,289164,1,0.23,88.85
India,2022,Geothermal,94329.59,22757.5,8590460017.18,922633.98,744255.17,430517,0,0.23,25.22
India,2022,Hydro,34950.47,42175.41,5988093009.17,395606.01,21746.51,579308,1,0.32,43.63
India,2022,Hydro,42390.56,4591.88,2649728506.38,554948.24,825236.7,540298,0,0.12,44.41
